# amplicon position	effect
1	0.000000000000000000e+00
2	0.000000000000000000e+00
3	0.000000000000000000e+00
4	0.000000000000000000e+00
5	0.000000000000000000e+00
6	0.000000000000000000e+00
7	0.000000000000000000e+00
8	0.000000000000000000e+00
9	0.000000000000000000e+00
10	0.000000000000000000e+00
11	0.000000000000000000e+00
12	0.000000000000000000e+00
13	0.000000000000000000e+00
14	0.000000000000000000e+00
15	0.000000000000000000e+00
16	0.000000000000000000e+00
17	0.000000000000000000e+00
18	0.000000000000000000e+00
19	0.000000000000000000e+00
20	0.000000000000000000e+00
21	0.000000000000000000e+00
22	0.000000000000000000e+00
23	0.000000000000000000e+00
24	0.000000000000000000e+00
25	0.000000000000000000e+00
26	0.000000000000000000e+00
27	0.000000000000000000e+00
28	0.000000000000000000e+00
29	0.000000000000000000e+00
30	0.000000000000000000e+00
31	0.000000000000000000e+00
32	0.000000000000000000e+00
33	0.000000000000000000e+00
34	0.000000000000000000e+00
35	0.000000000000000000e+00
36	0.000000000000000000e+00
37	0.000000000000000000e+00
38	0.000000000000000000e+00
39	0.000000000000000000e+00
40	0.000000000000000000e+00
41	0.000000000000000000e+00
42	0.000000000000000000e+00
43	0.000000000000000000e+00
44	0.000000000000000000e+00
45	0.000000000000000000e+00
46	0.000000000000000000e+00
47	0.000000000000000000e+00
48	0.000000000000000000e+00
49	0.000000000000000000e+00
50	0.000000000000000000e+00
51	0.000000000000000000e+00
52	0.000000000000000000e+00
53	0.000000000000000000e+00
54	0.000000000000000000e+00
55	0.000000000000000000e+00
56	0.000000000000000000e+00
57	0.000000000000000000e+00
58	0.000000000000000000e+00
59	0.000000000000000000e+00
60	0.000000000000000000e+00
61	0.000000000000000000e+00
62	0.000000000000000000e+00
63	0.000000000000000000e+00
64	0.000000000000000000e+00
65	0.000000000000000000e+00
66	0.000000000000000000e+00
67	0.000000000000000000e+00
68	0.000000000000000000e+00
69	0.000000000000000000e+00
70	0.000000000000000000e+00
71	0.000000000000000000e+00
72	0.000000000000000000e+00
73	0.000000000000000000e+00
74	0.000000000000000000e+00
75	4.734624307561195039e-03
76	4.734624307561195039e-03
77	4.734624307561195039e-03
78	4.734624307561195039e-03
79	9.469248615122390078e-03
80	9.469248615122390078e-03
81	9.469248615122390078e-03
82	9.469248615122390078e-03
83	9.469248615122390078e-03
84	9.469248615122390078e-03
85	9.469248615122390078e-03
86	9.469248615122390078e-03
87	9.469248615122390078e-03
88	9.469248615122390078e-03
89	9.469248615122390078e-03
90	2.840774584536717023e-02
91	2.840774584536717023e-02
92	3.787699446048956031e-02
93	3.787699446048956031e-02
94	4.261161876805075188e-02
95	4.261161876805075188e-02
96	8.048861322854031219e-02
97	1.136309833814686809e-01
98	1.467733535343970497e-01
99	3.314237015292836319e-01
100	4.355854362956299575e-01
101	8.190900052080867244e-01
102	1.287817811656644995e+00
103	1.368306424885185280e+00
104	2.012215330713507999e+00
105	3.020690308224042386e+00
106	3.134321291605511206e+00
107	1.964869087637896028e+00
108	1.287817811656644995e+00
109	6.012972870602717457e-01
110	4.924009279863642563e-01
111	3.977084418351403694e-01
112	3.456275744519672344e-01
113	3.077505799914777018e-01
114	2.888120827612328800e-01
115	2.130580938402537872e-01
116	1.846503479948866100e-01
117	1.515079778419582412e-01
