# amplicon position	effect
1	0.000000000000000000e+00
2	0.000000000000000000e+00
3	0.000000000000000000e+00
4	0.000000000000000000e+00
5	0.000000000000000000e+00
6	0.000000000000000000e+00
7	0.000000000000000000e+00
8	0.000000000000000000e+00
9	0.000000000000000000e+00
10	0.000000000000000000e+00
11	0.000000000000000000e+00
12	0.000000000000000000e+00
13	0.000000000000000000e+00
14	0.000000000000000000e+00
15	0.000000000000000000e+00
16	0.000000000000000000e+00
17	0.000000000000000000e+00
18	0.000000000000000000e+00
19	0.000000000000000000e+00
20	0.000000000000000000e+00
21	0.000000000000000000e+00
22	0.000000000000000000e+00
23	0.000000000000000000e+00
24	0.000000000000000000e+00
25	0.000000000000000000e+00
26	0.000000000000000000e+00
27	0.000000000000000000e+00
28	0.000000000000000000e+00
29	0.000000000000000000e+00
30	0.000000000000000000e+00
31	0.000000000000000000e+00
32	0.000000000000000000e+00
33	0.000000000000000000e+00
34	0.000000000000000000e+00
35	0.000000000000000000e+00
36	0.000000000000000000e+00
37	0.000000000000000000e+00
38	0.000000000000000000e+00
39	0.000000000000000000e+00
40	0.000000000000000000e+00
41	0.000000000000000000e+00
42	0.000000000000000000e+00
43	0.000000000000000000e+00
44	0.000000000000000000e+00
45	0.000000000000000000e+00
46	0.000000000000000000e+00
47	0.000000000000000000e+00
48	0.000000000000000000e+00
49	0.000000000000000000e+00
50	0.000000000000000000e+00
51	0.000000000000000000e+00
52	0.000000000000000000e+00
53	0.000000000000000000e+00
54	0.000000000000000000e+00
55	0.000000000000000000e+00
56	0.000000000000000000e+00
57	0.000000000000000000e+00
58	0.000000000000000000e+00
59	0.000000000000000000e+00
60	0.000000000000000000e+00
61	0.000000000000000000e+00
62	0.000000000000000000e+00
63	0.000000000000000000e+00
64	0.000000000000000000e+00
65	0.000000000000000000e+00
66	0.000000000000000000e+00
67	0.000000000000000000e+00
68	0.000000000000000000e+00
69	0.000000000000000000e+00
70	0.000000000000000000e+00
71	0.000000000000000000e+00
72	0.000000000000000000e+00
73	0.000000000000000000e+00
74	0.000000000000000000e+00
75	0.000000000000000000e+00
76	4.837929366231253150e-03
77	4.837929366231253150e-03
78	4.837929366231253150e-03
79	4.837929366231253150e-03
80	4.837929366231253150e-03
81	9.675858732462506301e-03
82	9.675858732462506301e-03
83	9.675858732462506301e-03
84	9.675858732462506301e-03
85	9.675858732462506301e-03
86	1.451378809869375945e-02
87	1.451378809869375945e-02
88	2.418964683115626402e-02
89	2.418964683115626402e-02
90	3.870343492985002520e-02
91	3.870343492985002520e-02
92	4.837929366231252803e-02
93	7.256894049346879205e-02
94	8.708272859216255324e-02
95	8.708272859216255324e-02
96	9.192065795839381159e-02
97	9.675858732462505607e-02
98	1.451378809869375841e-01
99	3.483309143686502130e-01
100	4.596032897919690163e-01
101	7.740686985970004486e-01
102	1.548137397194000897e+00
103	1.736816642477019945e+00
104	2.573778422835026447e+00
105	3.338171262699564767e+00
106	3.323657474600870909e+00
107	1.881954523463957418e+00
108	1.340106434446057149e+00
109	6.627963231736816452e-01
110	5.418480890179003806e-01
111	4.354136429608127523e-01
112	3.096274794388002016e-01
113	2.564102564102563875e-01
114	2.273826802128688929e-01
115	1.499758103531688425e-01
116	1.354620222544750952e-01
117	1.161103047895500756e-01
